734	751	4	891021937
145	12	5	882182917
501	597	3	883348260
262	959	2	879794739
178	508	3	884837419
445	845	2	891200320
405	1032	1	885549044
381	694	4	892696929
896	379	2	887159805
416	237	3	876697330
92	931	1	875644796
633	226	4	877212085
467	124	5	879532534
387	1012	4	886481073
909	294	3	891920763
26	237	3	891351590
325	768	3	891479564
299	88	3	889502902
749	712	3	878849375
450	1303	4	887136016
534	685	3	877807653
537	82	2	886031752
560	458	3	879976731
517	181	4	892660033
298	486	3	884183063
701	275	5	891447228
385	492	2	879445531
6	203	3	883602864
497	501	2	879309993
562	143	5	879196074
7	548	5	891352692
725	328	4	876106729
128	1063	2	879967047
58	640	5	884304767
642	946	2	885606581
870	268	3	881000751
856	326	2	891489450
353	245	4	891402405
139	127	5	879538578
200	25	4	876042234
665	188	4	884293366
502	350	3	883701792
627	660	4	879530463
22	1000	3	878886333
927	38	5	879195783
826	313	5	885689782
405	317	4	885544911
927	132	2	879194268
698	204	2	886366770
683	316	4	893286208
23	527	4	874785926
390	515	4	879694259
246	368	1	884924813
48	185	4	879434819
110	202	2	886988909
561	1035	3	885810390
222	1291	2	877564031
334	1108	4	891549632
370	176	4	879435217
655	912	3	891817522
392	488	4	891038978
900	9	2	877832868
325	152	4	891477905
13	144	4	882397146
92	202	3	875653805
13	235	2	882141841
198	182	4	884207946
347	85	5	881654880
788	79	4	880868559
371	97	5	877487440
627	172	3	879531196
455	678	3	878585344
6	213	4	883602462
943	685	4	875502042
923	148	4	880387474
405	216	2	885547124
234	193	4	892334713
715	692	3	875963836
129	268	1	883245452
308	168	4	887737593
530	527	4	883784654
612	7	3	875324876
748	79	4	879454998
234	519	5	892078342
345	736	3	884992897
648	816	1	884883724
500	514	5	883873941
747	663	5	888733111
223	826	1	891550404
916	195	3	880844920
624	340	3	879791884
457	428	5	882553113
829	310	3	890956632
102	227	4	888801673
95	402	3	880571389
448	900	3	891887393
222	1218	1	878183218
559	322	4	891034987
358	896	4	891269077
655	1071	2	888984293
345	315	5	884900653
429	227	2	882385934
875	461	4	876466687
94	208	4	891720643
706	181	4	880997105
548	183	5	891044410
243	511	5	879989217
505	7	3	889334129
796	233	4	893048471
65	191	4	879216797
221	623	3	875245618
167	126	3	892738141
894	923	5	882404278
535	7	5	879618776
718	717	4	883349214
506	231	3	874873847
559	863	5	891033956
485	328	2	891040560
94	183	5	891720921
144	751	4	888103725
198	1014	2	884206330
589	324	1	883352402
193	313	4	889122950
899	684	3	884122501
861	20	4	881274857
314	1520	3	877892052
268	226	4	875310784
378	47	4	880055984
921	692	4	884673724
796	418	4	893218933
566	462	4	881650090
401	286	2	891031464
189	134	5	893265239
193	182	4	890860290
786	588	5	882843039
749	357	4	878847862
479	879	4	879459657
840	525	5	891204535
363	1012	4	891499355
518	919	5	876822967
655	15	3	888685735
585	113	3	891283681
92	160	4	875654125
479	647	5	879461039
881	255	3	876536332
184	182	4	889908497
457	588	5	882397411
655	256	3	887651060
186	55	4	879023556
174	196	5	886514108
203	100	1	880434411
28	444	3	881961728
901	20	1	877130406
234	274	3	892334765
303	709	5	879468021
783	895	4	884326787
850	56	1	883195034
232	461	5	888549563
297	181	4	875410178
488	1025	2	891293263
198	824	2	884206847
346	237	4	874949086
634	740	2	875729749
748	137	3	879454958
661	170	4	888300680
50	475	5	877052167
374	983	2	880936289
843	528	3	879447030
747	15	4	888639780
209	129	2	883417667
943	585	1	888640250
298	143	5	884182966
5	364	1	875636571
195	276	4	880710086
370	173	3	879434707
642	485	5	885602612
357	291	4	878952137
303	366	3	879485221
566	78	1	881651829
92	930	2	886443582
816	322	4	891710922
67	412	1	875379540
569	471	3	879793466
164	9	4	889402050
419	50	5	879435541
771	477	5	880660199
534	978	4	877808175
533	568	5	879438849
682	144	3	888522418
541	781	5	883866093
198	173	4	884207492
655	70	2	887474727
579	258	5	880951444
498	673	3	881958343
24	173	5	875323474
215	54	4	891436607
212	528	5	879303950
939	591	5	880260994
313	631	2	891014313
488	198	4	891375822
790	1118	3	885156046
664	50	5	878090415
495	68	5	888634987
399	404	3	882344684
463	221	5	877385180
770	275	5	875972219
450	63	4	882469941
506	12	5	874873247
450	468	4	882376803
327	962	3	887820545
563	118	4	880506863
838	1005	4	887066678
667	86	5	891034894
268	273	3	875742470
808	270	4	883949560
220	305	4	881197771
738	176	5	892844079
397	989	1	875063722
159	310	5	880989865
481	211	5	885828426
425	385	2	878738813
567	1019	5	882425874
92	190	4	876174729
871	1434	3	888192689
593	131	4	876506731
577	356	4	880474903
847	180	2	878939945
653	674	3	880151983
592	347	4	885280098
405	308	1	885549942
378	921	4	880056667
699	831	2	884152570
457	105	3	882396001
934	510	5	891193751
71	174	2	877319610
129	269	4	883244011
497	197	3	879310419
532	1428	4	874791420
183	203	3	891466266
1	4	3	876893119
272	201	3	879455113
277	129	4	879543653
936	272	4	886831374
703	819	2	875242912
934	257	4	891189598
334	197	4	891546181
8	177	4	879362233
533	297	4	893160944
346	959	2	875260577
53	748	2	879443329
788	748	3	880867855
712	102	4	874956543
887	826	1	881379239
90	287	4	891384611
427	688	5	879701326
693	272	4	885703603
460	1067	4	882912316
84	628	3	883450434
94	710	3	891721117
326	675	4	879875457
102	384	2	892993827
629	194	5	880116887
313	568	4	891015114
551	272	5	892775389
457	50	5	882393620
18	699	5	880130802
472	91	5	892791063
262	433	4	879791790
589	682	4	883352494
668	403	4	881605433
878	655	3	880866687
59	168	5	888204641
534	325	4	877807461
841	1294	5	889067507
230	7	3	880484476
690	51	3	881180543
144	1197	4	888104322
181	1259	1	878962496
94	72	3	891723220
549	282	3	881672300
553	1451	4	879949212
160	126	3	876769148
927	780	1	879195783
404	348	3	883790400
887	254	4	881379145
908	192	2	879722489
430	523	4	877226568
440	361	5	891548567
178	435	4	882827043
592	472	1	882608795
115	9	5	881171982
378	288	3	880043804
198	143	3	884208951
734	603	4	891022958
435	1047	3	884132315
666	831	2	880313841
682	660	2	888517870
416	143	5	893213918
521	273	3	884476168
492	137	4	879969670
334	736	3	891548979
889	1073	5	880179893
405	207	1	885549543
927	278	1	879181133
357	1	5	878951216
689	109	5	876675152
625	286	4	891262561
237	1192	5	879376553
412	214	3	879717253
832	264	3	888259480
372	262	4	876869066
670	15	4	877975200
244	249	4	880604930
186	596	4	879024459
442	859	3	883390169
74	272	5	888333194
311	419	3	884364931
345	241	4	884992142
620	993	5	889987954
931	255	4	891036755
363	809	4	891497712
450	568	4	882397939
74	15	4	888333542
299	962	4	889501593
619	181	4	885953778
197	294	4	891409290
405	387	1	885546680
280	315	5	891700184
561	197	4	885807484
274	277	4	878945818
344	1050	3	884901290
707	715	3	886286954
747	588	5	888639989
624	250	4	879792623
896	403	1	887160554
328	71	4	885048004
91	132	3	891439503
682	804	3	888521740
442	572	3	883391344
438	619	4	879868159
521	153	4	884478086
201	100	4	884111485
638	96	4	876694917
719	274	3	888449274
682	161	3	888522542
269	143	3	891450385
851	11	5	875731441
446	294	1	879786984
5	457	1	879198898
542	384	3	886533227
574	750	3	891278962
933	154	2	874938389
561	1131	4	885807173
73	518	5	888625835
524	482	5	884634938
299	239	3	878192601
450	414	3	882396564
131	313	5	883681723
773	24	3	888538677
648	678	3	884366792
294	827	1	889243393
276	234	5	880913767
907	1157	5	885862211
795	10	4	880556527
617	859	3	883789590
718	121	4	883348773
95	779	3	880572288
824	304	3	877020964
405	856	1	885546287
480	166	5	891208185
230	504	3	880485136
601	118	1	876347320
234	428	4	892334079
528	427	4	886813104
102	200	3	888803051
13	530	5	881515295
846	435	5	883948222
297	191	3	875238923
796	477	2	892660465
805	45	4	881697128
327	1170	4	887819860
484	56	5	891195057
504	633	3	887912542
298	357	5	884181969
201	1010	3	884140579
438	257	4	879868159
436	869	4	887771722
757	1014	3	888444827
279	948	3	891209078
578	268	2	890939697
13	234	5	882140252
782	886	3	891498267
248	250	3	884535532
382	151	4	875946830
393	1225	3	889731820
38	916	5	892428188
405	603	3	885548578
499	312	4	882995923
827	313	3	892157221
327	507	4	887744205
17	1	4	885272579
748	633	4	879454428
308	1126	3	887738268
803	325	4	880054885
725	181	4	876106206
378	606	5	880055478
90	499	5	891383866
412	114	4	879716874
864	174	5	888887354
222	768	2	878185014
546	250	4	885141260
200	717	4	876042493
416	985	3	876697165
423	300	3	891394874
117	977	3	881009738
181	875	3	878961623
686	327	5	879543445
846	57	2	883949121
787	345	3	888979007
838	455	4	887064275
749	423	4	878847645
881	768	3	876539505
94	135	4	885870231
429	686	2	882385519
676	520	4	892686758
840	644	4	891204592
291	416	4	875087100
291	376	3	875086534
666	26	3	880568505
690	1	4	881179631
42	658	2	881107502
223	286	1	891548562
768	763	2	883835210
815	136	5	878695311
682	196	5	888523581
626	324	4	878771281
670	191	4	877975731
889	154	4	880180612
747	163	4	888733111
663	89	4	889493818
622	4	4	882671120
472	755	4	875981829
796	815	4	893047321
380	71	4	885479082
533	187	4	879438811
530	255	4	886198864
796	87	5	893218728
406	4	2	880131792
184	631	4	889910612
851	17	5	875807089
843	217	4	879443341
454	81	1	888266433
229	886	1	891632164
274	597	3	878946133
653	941	1	880153040
95	692	4	879198482
361	513	5	879441215
660	449	3	891201796
514	433	5	875462795
405	652	1	885547360
276	184	4	874792547
198	291	2	884205219
848	755	5	887046674
772	310	4	889028363
94	624	2	891723459
391	427	5	877399512
305	76	1	886323506
299	515	4	877877691
199	313	4	883782557
484	9	1	881449910
749	205	4	878847804
911	374	1	892841118
54	276	5	880931595
650	265	4	891370031
761	864	4	876190336
864	188	3	888887172
429	411	3	882386848
666	223	3	880314144
537	321	3	886028791
548	127	5	891043008
59	729	4	888205265
407	729	4	876348660
798	740	2	875296148
880	623	4	880243069
314	412	3	877892052
391	462	4	877399588
840	642	4	891204664
181	878	1	878961709
98	435	5	880498967
537	543	5	886031074
758	177	5	881974823
643	168	5	891447157
484	431	4	891194692
898	319	5	888294676
308	202	4	887737084
384	329	3	891273761
174	278	5	886433833
921	410	2	879380957
297	73	2	875239691
195	1228	1	876632600
435	1014	2	884134515
850	202	4	883194737
682	219	2	888522857
878	175	2	880869911
33	348	4	891964404
552	125	3	879222484
23	203	4	874786746
629	200	4	880117333
892	273	4	886608681
70	411	3	884066399
773	198	4	888538950
347	117	5	881652518
224	29	3	888104457
747	21	2	888733111
751	98	5	889134186
790	583	2	885157489
167	225	3	892737995
194	187	4	879520813
312	71	4	891699599
525	14	3	881086078
435	343	5	884130744
707	1204	3	886286283
606	11	5	880923579
506	892	1	888848224
659	170	3	891045943
650	391	2	891382877
256	216	5	882165032
606	471	4	878146986
144	124	4	888104063
643	451	2	891449301
42	443	3	881108093
320	597	3	884748774
897	385	3	879990622
49	17	2	888068651
846	513	5	883947589
479	154	3	889126007
145	983	1	879161805
198	474	5	884207298
10	480	5	877888943
125	568	5	879454277
540	471	4	882157706
108	13	3	879879834
60	501	3	883327472
64	185	4	889739517
492	1098	4	879969512
246	588	4	884920998
407	194	4	875115452
59	180	4	888204597
938	9	3	891356413
755	875	1	882570023
174	742	4	886434087
659	1168	4	891386641
392	59	4	891039049
198	682	3	884204709
710	720	3	882063649
49	100	4	888067307
892	380	4	886609180
144	327	3	888103444
579	1047	3	880952579
13	472	5	882398327
251	298	5	886272146
437	654	5	880141041
234	504	4	892078485
807	511	5	892705391
85	157	3	879454400
412	357	4	879717548
873	326	4	891392656
593	233	2	875671549
194	465	3	879527513
298	484	4	884182627
295	385	4	879518864
916	480	4	880844201
479	455	4	889125853
255	743	1	883217030
648	222	5	882211258
795	203	3	881530198
846	755	3	883950311
450	97	4	882396351
384	316	5	891274055
682	64	5	888517011
348	240	3	886523839
437	1006	3	881001472
380	151	4	885478759
160	153	3	876860808
284	302	4	885328906
254	225	3	886475952
506	576	4	885135954
642	541	5	885607028
880	1047	3	880175157
908	151	3	879722875
419	89	3	879435722
74	331	4	888333352
643	515	4	891445140
524	1048	4	884627594
265	117	5	875320332
747	507	3	888639890
831	690	4	891354064
496	771	2	876073865
391	474	5	877399171
279	1113	3	888806035
222	540	3	878184087
721	991	3	877137214
297	678	3	874954093
25	197	3	885852059
5	367	3	875636281
426	194	4	879444919
339	509	4	891033140
32	246	4	883717521
361	466	4	879441285
733	126	2	879535938
543	2	3	877546306
360	56	4	880356131
301	4	4	882077033
543	226	4	875663372
660	748	3	891197757
261	1237	3	890454045
92	747	4	875656164
892	1035	3	886608643
201	406	1	884114505
102	393	3	892993302
846	479	4	883947694
37	841	3	880915711
552	286	4	879220564
416	140	4	886317030
863	344	4	889289456
425	147	3	878738643
806	169	5	882387756
308	966	3	887740500
53	15	5	879443027
436	928	4	887770547
617	53	1	883789537
208	302	1	883108157
749	294	2	878846265
554	273	3	876231839
405	364	1	885547766
286	1182	2	877535288
472	1053	4	875982397
262	420	3	879793854
783	286	3	884326274
823	100	5	878437658
932	114	5	891249903
705	172	3	883427663
606	546	4	878149278
268	384	3	875743868
92	651	4	875653271
288	190	1	886374286
655	292	2	889293132
308	194	5	887739257
615	211	5	879449164
770	813	5	875971850
296	127	5	884196489
378	1107	3	880056351
328	523	5	885046206
642	96	5	885842289
655	187	5	888474357
805	922	5	881702716
593	285	2	886193129
315	180	4	879799526
504	631	4	887837701
916	273	3	880843361
664	64	4	876524474
889	480	5	880178019
913	1112	1	882044453
524	285	3	884322168
15	13	1	879455940
448	327	2	891888367
405	755	2	885548877
807	1039	4	892528324
270	356	3	876956064
363	1485	4	891496102
669	132	4	891260519
663	1161	3	889493069
128	490	5	879966785
545	326	3	879898447
677	455	5	889399470
749	159	4	878849956
59	64	5	888204309
621	398	2	874964605
263	22	5	891298107
354	173	3	891217394
846	238	5	883948377
870	659	4	875680020
422	447	4	879744143
135	324	3	879857575
59	519	4	888204965
222	375	1	878182880
57	820	3	883698039
128	121	4	879968278
457	97	5	882397699
484	87	5	891195746
844	83	5	877388183
303	531	4	879466457
102	797	2	888802722
940	746	3	885921669
334	59	5	891546000
882	291	4	879862936
842	302	5	891217834
875	334	4	876464800
42	939	4	881108484
201	179	5	884114471
753	64	4	891402379
494	237	4	879541375
435	1225	3	884131597
112	306	5	891299783
478	684	4	889396531
916	570	3	880845368
666	96	3	880568270
796	1522	3	893194740
908	300	3	879722076
422	127	4	875129839
506	435	5	874873744
574	910	1	891279362
320	99	4	884751440
807	576	4	893081656
836	523	5	885754150
858	334	4	880933072
330	71	5	876546236
101	840	3	877136659
276	159	3	874795637
373	80	3	877107235
840	489	3	891204385
81	456	1	876533504
313	174	4	891014499
405	1036	1	885547506
619	257	3	885953805
659	252	4	891045227
922	276	3	891453854
266	321	3	892256892
796	164	3	893194548
666	962	3	880314272
194	127	5	879520813
655	572	2	887651149
882	50	5	879867694
43	153	5	883955135
308	223	4	887737130
292	491	4	881105318
939	121	5	880261373
708	845	5	892719269
374	176	4	880937692
452	211	2	875266197
749	328	4	878846422
690	210	3	881177581
18	135	3	880130065
269	1479	2	891451111
843	195	4	879444711
513	257	4	885062519
752	1294	3	891207898
788	665	2	880867890
380	194	4	885478799
291	800	2	874834944
115	443	4	881171622
503	488	5	880472216
568	494	4	877907835
523	66	4	883702292
234	9	3	891227689
276	401	3	874792094
385	659	4	879441942
870	644	2	882123665
453	871	1	888206233
83	423	4	880308329
63	121	1	875748139
42	211	4	881107880
195	234	5	875771441
794	24	5	891035957
554	717	3	876232553
764	143	5	876245331
758	197	3	881975687
463	100	4	877385237
16	602	5	877719333
632	591	4	879459053
805	4	2	881694798
642	725	4	885606067
450	139	5	882812558
624	742	4	879793093
576	257	4	887168556
52	280	3	882922806
924	1400	4	886327641
201	190	4	884111873
363	230	2	891497440
823	53	5	878439229
104	926	1	888465936
500	762	4	883865532
7	640	3	891353614
445	1067	1	891200390
228	650	3	889388662
671	31	2	883546333
551	756	1	892784437
13	873	1	881515565
932	1065	5	891251538
498	657	3	881957488
415	154	4	879439865
861	70	4	881274672
83	121	4	880306951
547	289	3	891282775
924	100	4	884371558
339	7	4	891032952
645	357	5	892053274
880	53	4	880168411
468	428	4	875291403
832	286	3	888258806
393	136	5	889555050
906	321	4	879434436
266	276	3	892258004
669	205	4	892550137
559	210	4	891034957
279	719	4	875308222
715	1215	1	875962762
7	608	4	891351653
585	1121	4	891283339
416	425	4	886316647
819	340	5	879952627
224	392	4	888104154
770	875	4	875971612
342	487	5	874984315
505	419	3	889333560
405	442	1	885548384
889	178	5	880178078
892	570	3	886610566
59	975	4	888203610
848	238	4	887046329
381	228	4	892697373
429	249	4	882386662
634	991	3	875729239
545	388	3	880347984
293	174	5	888905923
882	28	5	879867508
671	222	1	883546333
708	981	3	892719304
171	262	4	891034641
345	42	2	884991873
620	924	3	889987164
171	1022	3	891034889
637	323	1	882899182
741	1041	4	891457424
60	77	4	883327040
342	875	1	874984045
311	614	4	884365357
201	2	2	884112487
662	13	4	880570265
249	317	5	879572106
239	1203	5	889180040
615	319	4	879447585
286	224	5	889651549
554	1284	3	876232053
629	12	5	880117333
497	386	2	879363111
642	432	2	885602369
99	107	3	885679138
825	290	4	880755869
645	60	5	892053748
674	121	4	887762881
268	13	3	875742647
537	59	3	886031178
313	121	4	891015114
365	269	4	891303357
798	482	3	875638884
437	253	1	880141796
491	654	5	891189306
1	163	4	875072442
642	951	3	886568618
624	410	4	879793156
751	89	3	889132966
749	182	3	878848639
110	294	3	886987540
348	1060	3	886523621
154	286	4	879138235
640	919	5	886474436
714	1	3	892776123
62	44	3	879374142
758	1047	3	882054250
290	271	3	880473557
301	719	4	882079542
293	831	3	888905286
249	156	5	879572402
523	70	5	883700743
398	582	2	875659518
854	173	4	882813537
295	404	4	879518378
699	246	4	883278783
435	825	3	884133372
498	135	5	881956576
327	895	3	887743670
536	215	4	882360530
554	31	4	876369085
606	1016	3	887062032
700	79	3	884494420
387	206	4	886483429
352	172	5	884289759
303	323	1	879466214
456	483	4	881372911
267	431	4	878973426
447	17	3	878856110
339	1248	3	891034538
286	527	4	877531407
682	546	3	888517740
276	727	3	889174919
826	1222	3	885690819
931	298	4	891036849
650	212	3	891383713
280	742	4	891701249
216	763	4	880232953
56	50	5	892737154
69	151	5	882072998
385	1010	3	879440127
668	475	4	881605210
886	512	1	876031526
607	529	4	883880027
222	412	1	877564050
747	521	5	888640567
94	11	5	885870231
303	869	2	879485703
393	85	3	889729375
503	54	2	879454950
264	25	4	886124197
336	762	5	877756890
393	794	4	889730117
110	31	3	886989057
682	117	4	888522455
931	100	4	891036430
65	47	2	879216672
560	123	2	879976542
270	569	4	876956419
935	405	4	884472704
794	109	4	891035941
77	52	5	884753203
581	475	4	879641850
694	484	4	875726707
546	930	5	885141260
746	230	1	885075337
246	252	1	884924473
87	575	3	879877208
593	155	5	875671579
899	499	3	884122308
901	243	2	877129839
435	199	5	884132072
711	652	4	879993824
774	986	1	888558594
593	1014	1	875659755
679	286	5	884312660
362	336	2	885019468
698	568	2	886367955
864	234	4	888887658
217	147	3	889070174
394	82	4	880889553
864	509	5	888887944
796	742	3	892660505
606	924	5	880921408
203	288	5	880433368
393	1468	4	887746091
377	751	3	891296044
15	866	4	879456288
460	303	3	882910553
53	1087	4	879443329
293	430	3	888905716
592	1073	5	882956276
42	121	4	881110578
156	124	3	888185677
56	748	4	892676028
399	69	3	882342019
90	323	3	891382634
588	742	4	890024002
186	299	3	879720962
36	883	5	882157581
889	947	4	880181225
867	323	3	880077951
854	488	4	882813761
44	317	4	878347633
75	129	3	884049939
721	518	2	877140221
881	192	5	876537577
85	313	4	884820133
540	742	4	882157584
921	245	1	879379361
916	960	4	880844861
276	624	2	874792969
537	890	1	886029526
500	815	3	883865374
43	131	3	883954997
256	443	3	882164727
49	1028	2	888069304
464	258	5	878354626
291	469	5	874867912
561	1267	3	885809690
13	453	2	882397067
425	597	1	878739095
381	673	3	892696209
49	294	1	888065702
158	144	4	880134445
682	288	4	888516814
593	40	1	875671757
109	559	3	880579709
536	96	4	882359988
452	924	5	885816916
454	605	2	888267487
325	272	3	891477537
363	182	1	891494962
359	118	3	886453402
398	735	4	875659266
344	559	3	884901351
821	79	5	874793517
514	215	4	875462689
796	284	3	892660954
476	715	4	883364745
666	154	3	880568662
881	473	2	876536636
581	515	4	879641533
181	1395	1	878961847
708	687	2	892719062
380	433	3	885479186
295	546	4	879518780
94	192	4	891721142
840	945	3	891204509
864	418	3	888887247
67	546	3	875379288
339	427	5	891034778
840	517	4	891204322
354	865	3	891217109
483	271	3	881273325
363	224	4	891495682
113	294	4	875935277
538	82	4	877107558
279	1219	3	875744358
397	95	4	885349999
323	117	3	878739355
207	25	4	876079113
233	275	5	885147637
472	877	3	892789947
303	81	4	879466866
715	204	4	875964025
18	739	3	880131776
640	96	5	874778240
533	580	3	879192034
429	217	3	882387715
416	937	2	876696823
815	215	5	878694820
637	829	2	882905070
312	516	3	891699626
806	288	3	882384554
705	95	4	883427640
760	50	3	875666268
592	546	4	882608500
221	402	2	875393426
54	295	3	880936905
445	118	2	891200506
505	173	3	889333534
500	274	3	883865807
320	588	3	884750766
521	829	2	884476168
255	325	1	883215723
234	984	2	891033966
592	754	3	882607325
547	315	4	891282555
456	200	4	881374390
746	222	3	885075267
257	276	5	882049973
387	230	3	886483194
507	315	5	889964593
505	568	4	889333466
181	327	3	878961780
123	22	4	879809943
109	238	2	880580637
397	22	4	885349476
276	541	3	874792520
457	14	4	882393457
105	347	3	889214334
789	93	4	880332063
825	326	4	886696420
27	100	5	891543129
528	526	4	886101505
655	1016	3	887425601
538	528	5	877107536
903	9	3	891031309
7	300	4	891350703
693	144	4	875483847
840	202	5	891204322
218	762	4	877489091
406	88	2	880131608
755	328	4	882569881
773	264	2	888538348
13	748	4	882140792
167	99	4	892738385
606	713	4	878142865
230	371	4	880485330
268	120	2	875743282
442	433	4	883388283
474	431	4	887926999
328	357	4	885046244
8	188	5	879362356
522	135	5	876960824
645	483	5	892053456
299	1056	4	889502292
95	586	2	881599672
387	91	4	886483669
660	29	2	891357371
363	173	5	891494658
569	13	3	879793847
478	604	3	889398289
749	1034	2	878850656
881	712	3	876539156
13	420	4	882398691
201	333	2	884110927
527	59	5	879455792
456	229	3	881375482
782	181	3	891499213
90	96	4	891384754
588	67	1	890032343
405	662	1	885546155
661	496	5	876015530
36	310	4	882157327
233	23	5	877665324
833	427	3	878078390
804	252	4	879441160
757	250	4	888444088
128	229	2	879968071
156	510	4	888186093
874	302	5	888632098
670	483	5	877975200
536	1	5	882318394
19	258	4	885411840
561	684	3	885808867
674	678	3	887762480
181	547	1	878962720
659	693	4	891331417
611	288	3	891636073
933	474	5	874853734
5	382	5	875636587
618	265	4	891307289
846	59	4	883948457
83	255	5	887665422
269	241	1	891450405
521	210	3	884478119
456	170	5	881373353
64	385	4	879365558
13	406	1	882397011
630	866	3	885667148
887	13	1	881378928
929	182	4	879640225
640	249	4	886474493
543	238	3	874866319
193	580	4	889127270
538	168	3	877107408
629	81	3	880117689
798	648	3	875914785
869	151	5	884493279
843	504	2	879446911
109	1012	4	880564570
110	41	4	886989399
447	866	2	878855082
536	474	5	882359678
200	588	5	884128499
387	182	5	886483048
222	66	4	878183837
397	1298	3	885350543
406	3	3	879540228
247	70	5	893097024
409	1021	4	881168603
238	926	3	883576543
279	1274	3	875314001
269	53	1	891451111
151	44	4	879542413
542	230	4	886533774
454	238	3	881960361
276	161	3	874792483
406	317	4	882480772
151	969	5	879542510
666	175	4	880567612
319	333	4	875707746
868	919	4	877103757
933	679	1	874939078
655	8	3	887477336
739	526	5	886958895
894	293	4	881625708
314	772	1	877888212
642	132	3	885603636
585	1344	3	891282573
496	156	3	876065933
795	174	4	880569625
457	367	4	882396989
705	58	2	883518834
421	674	5	892241687
435	161	3	884133710
414	294	2	884999128
408	270	5	889679683
867	28	5	880078887
744	963	5	881170576
830	195	3	891464054
44	427	3	878348547
676	144	4	892686459
435	288	4	884130605
496	268	4	876063784
389	208	5	880087415
373	390	3	877098890
715	237	4	875962280
42	118	4	881105505
761	1157	5	876189775
185	127	5	883525183
582	321	3	882960555
386	281	3	877655145
622	72	3	882671142
456	95	4	881373756
865	432	1	880235059
662	1381	5	880571005
253	746	3	891628630
695	301	3	888806120
159	298	5	880557386
312	850	5	891698764
405	781	5	885547447
798	736	5	875639010
631	877	2	888465131
838	993	3	887064231
796	794	4	893047320
676	1	5	892686188
87	802	4	879875940
721	162	2	877147503
450	114	5	887660504
30	539	3	885941454
108	100	4	879879720
144	319	3	888103509
870	657	5	875050748
139	303	5	879538021
173	306	5	877556626
334	22	4	891545821
654	473	2	887863933
843	1065	3	879448751
18	48	4	880130515
505	11	4	889333861
158	244	4	880132772
892	765	2	886610840
833	1154	4	875039101
774	393	1	888556090
397	479	4	885349865
403	274	3	879786661
450	270	4	882216108
385	533	4	879440602
264	478	5	886122194
727	122	2	883709802
267	566	3	878973047
896	482	3	887158359
327	469	4	887822623
20	633	4	879668979
833	53	1	875224039
472	739	5	875982967
514	15	4	875309350
230	291	4	880484825
541	465	4	883874716
664	56	4	876525962
543	521	4	874865636
198	455	3	884206191
500	611	5	883873940
454	660	3	888267128
600	761	4	888451977
423	100	5	891395448
823	172	5	878437589
880	1014	4	892959041
365	100	5	891303901
59	974	3	888203343
704	180	4	891397491
878	371	3	880869239
92	405	2	875644795
65	88	4	879217942
70	746	3	884150257
461	50	3	885356089
486	50	5	879874582
903	105	3	891031794
348	237	4	886523078
435	780	2	884133284
227	25	4	879035535
115	82	4	881172117
843	671	3	879446889
429	746	3	882386096
343	69	5	876405735
75	864	4	884049876
432	475	4	889416147
415	1524	5	879439791
64	2	3	889737609
788	9	4	880869508
185	23	4	883524249
934	811	4	891192145
870	178	4	875050559
601	198	4	876350104
454	1203	2	888267521
932	1456	4	891250891
825	825	4	881187129
709	363	3	879848695
405	1470	2	885549045
269	521	4	891448048
502	243	3	883702945
771	181	4	880659653
98	88	3	880499087
406	204	5	879446718
618	549	2	891308342
527	1211	3	879455765
943	402	2	888639702
198	318	4	884207560
450	485	5	882373088
151	198	4	879524472
199	948	1	883782655
405	1260	1	885546835
774	684	1	888557329
214	172	3	891544390
373	571	1	877111864
320	24	3	884748641
532	795	2	874789538
796	566	4	893048343
749	86	4	878848369
269	154	3	891449189
269	188	2	891450675
407	436	3	875045814
70	142	3	884150884
48	323	3	879434181
532	58	4	888636374
721	153	4	877150031
887	1012	1	881378153
659	568	4	891384850
409	1541	4	881107992
916	170	4	880844612
889	433	4	880180612
348	974	4	886523683
452	729	1	885981574
314	15	5	877886483
193	739	4	889126427
781	327	4	879633862
297	176	4	881708055
201	699	3	884140610
606	281	4	880922148
64	9	4	889738085
145	1046	4	888398702
328	561	3	885049431
839	111	4	875752237
7	405	3	891353290
100	302	4	891374528
661	215	3	876015657
682	1047	3	888521803
637	405	1	882903250
733	10	3	879535559
694	504	3	875728912
31	1022	5	881547814
291	379	3	874834827
435	567	3	884133785
177	172	5	880130990
643	98	3	891446688
387	33	3	886483098
791	294	3	879447940
60	195	4	883326086
705	193	3	883518903
648	1033	2	882212288
271	283	4	885847876
339	642	5	891032953
180	367	1	877127486
747	174	5	888639138
417	391	2	879649519
360	321	3	880354094
327	650	4	887745699
256	387	4	882165328
327	1098	4	887820828
599	866	2	880952229
832	681	2	888259984
641	242	5	879370299
443	333	5	883504654
303	210	4	879466717
59	218	5	888206409
870	208	4	879270313
474	178	4	887926105
676	50	5	892686083
381	495	4	892696186
532	72	3	888636538
661	727	4	888300194
418	302	2	891282551
360	303	3	880353526
291	236	4	874834128
727	178	4	883710123
219	38	1	889452455
457	232	4	882397666
201	213	4	884111873
524	1129	2	884832580
15	258	3	879455473
450	502	5	882469061
456	1019	4	881372849
339	654	5	891032150
809	1025	1	891037205
92	204	4	875653913
938	290	3	891356679
399	234	3	882343294
821	427	5	874793649
195	1418	4	891762646
276	794	2	874793198
406	24	3	879540026
345	66	3	884993069
