4938 12
4938 144
2558 13
2558 2
2558 62
2558 134
6901 20
6901 2
6901 18
6901 14
9383 215
9383 325
10712 262
10712 60
10712 14
2557 13
2557 6
2557 28
4910 20
4910 99
4910 14
12603 32
12603 6
12603 24
12603 9
12880 12
12880 4
12880 217
9148 78
9148 6
9148 21
197 95
197 34
197 312
683 12
683 2
683 158
3050 7
3050 4
3050 17
3050 64
3050 18
11515 6
11515 3
11515 23
9175 12
9175 4
9175 28
1050 13
1050 47
1050 81
1050 214
3346 52
3346 2
3346 28
748 44
748 30
748 23
748 320
3116 49
3116 6
3116 155
7905 147
7905 2
7905 17
7845 105
7845 2
7845 14
10474 92
10474 17
10474 133
10474 182
10474 139
5012 67
7625 13
7625 83
7625 28
7625 244
4922 4
4922 41
4922 175
4922 56
10782 30
10782 121
10782 28
6420 21
6420 6
1498 114
1498 17
4710 95
4710 4
6720 4
6720 25
6083 55
6083 6
6083 97
5059 51
3184 105
3184 2
3184 24
10276 10
10276 4
10276 270
11397 2
11397 3
12929 129
12929 19
12929 113
12929 107
3269 20
3269 116
3269 4
3269 130
9948 272
9948 37
10101 59
10101 2
10101 24
8287 305
8287 4
8287 45
2480 174
2480 65
9626 7
9626 124
3183 21
3183 51
3183 239
11843 76
11843 30
11843 14
11843 255
941 21
941 2
1857 10
1857 4
1843 26
1843 2
1843 98
5271 32
5271 6
5271 161
285 22
285 2
285 186
642 84
642 139
642 250
1699 49
1699 6
1699 18
11215 44
11215 101
11215 213
1641 269
1641 27
1641 90
1641 5
1641 142
6960 19
6960 224
5126 22
5126 2
5126 308
7420 52
7420 69
7420 32
5908 105
5908 124
5908 64
5908 303
7807 20
7807 300
7807 226
7807 9
7542 78
7542 34
7542 14
3238 72
3238 2
3238 14
3238 18
2244 13
2244 47
2244 14
9147 109
9147 4
9147 70
9147 30
2901 44
2901 2
2901 25
11978 21
11978 2
11978 308
11978 25
9723 10
9723 4
9723 14
3564 75
3794 105
3794 2
3794 64
3794 28
3267 241
3267 4
3267 64
3267 14
1411 76
1411 30
12673 20
12673 4
12673 14
12673 74
4491 77
4491 84
8549 30
8549 130
3627 13
3627 2
3627 14
8844 16
12800 44
12800 2
12800 134
10004 123
10004 2
10004 95
9326 55
9326 2
9326 9
5466 195
5466 2
5466 3
5466 126
11449 76
11449 30
11449 14
13021 190
13021 51
13021 14
13021 160
7746 7
7746 4
7746 14
409 21
409 47
8845 20
8845 137
8845 14
8173 15
8173 111
8173 27
8173 209
5024 185
5024 4
6870 22
6870 2
1103 110
1103 75
1103 29
2960 162
2960 47
2960 28
2960 160
4782 22
4782 2
4782 43
4782 18
10966 48
10966 4
10966 35
10966 56
5756 7
5756 2
5756 64
13001 78
13001 34
13001 135
11326 77
11326 4
11326 42
12215 246
5546 12
5546 4
5546 25
11119 52
11119 4
11119 107
6148 4
6148 10
6148 11
6148 14
6866 32
6866 19
6866 64
8489 4
8489 175
8489 9
5618 55
5618 39
5618 45
12371 313
4981 35
4981 121
4039 246
4039 140
4039 2
2138 52
2138 2
2138 35
10262 75
6371 32
6371 4
6371 329
6371 18
2431 60
889 10
889 4
889 28
2652 146
2652 3
2652 37
2652 28
8970 60
9611 228
9611 14
1197 91
10626 156
10626 84
6533 10
6386 78
6386 6
6386 38
11032 108
11032 17
10824 44
10824 30
10824 14
3920 176
3920 30
3920 23
10686 20
10686 30
10686 61
4026 58
4026 2
4026 24
1449 30
1449 100
8780 26
8780 4
8780 182
299 12
299 2
299 24
1572 76
1572 60
1572 14
4413 52
4413 99
4413 28
6759 269
6759 27
6759 5
6759 90
6759 142
10252 4
10252 14
3037 12
3037 2
12037 169
12037 37
12037 3
12037 270
8280 30
11442 10
11442 4
11442 18
3231 12
3231 23
3231 3
6922 37
6922 38
2234 20
2234 2
6816 78
6816 34
6816 64
12776 169
12776 2
12776 43
9311 269
9311 150
9311 27
9311 90
9311 5
1935 20
1935 300
1935 74
3304 72
3304 6
3304 28
4679 195
4679 2
4679 45
2482 21
2482 6
2482 23
10154 55
10154 4
6128 2
6128 9
9569 5
9569 27
9569 269
9569 209
9569 118
2320 72
2320 2
2320 12
2320 14
8857 77
8857 30
7103 174
7103 4
7103 28
7103 18
9428 72
9428 53
9428 217
9428 9
11684 159
11684 4
11684 24
9388 46
9388 28
2902 32
2902 4
2902 186
7485 10
7485 66
7485 74
7485 14
3647 32
3647 4
3647 14
4778 32
4778 2
4778 35
7872 32
7872 2
7872 14
7636 7
7636 124
7636 175
731 20
731 4
731 35
9094 12
9094 4
5157 246
5157 19
5157 35
4729 21
4729 2
4729 179
366 2
366 14
8373 4
10530 22
10530 2
2993 177
2993 4
2993 14
9464 342
9464 4
9464 194
9464 18
6301 4
9680 147
9680 53
9680 14
5097 22
5097 2
5097 158
5097 94
2118 32
2118 19
2118 216
8569 22
8569 261
8569 130
5208 32
5208 4
5208 38
5208 62
5204 20
5204 30
5204 18
6338 162
6338 13
6338 6
7382 12
7382 37
8627 114
8627 25
5635 43
9355 32
9355 4
9355 35
9355 9
10078 210
10078 2
10078 318
10078 280
10562 109
10562 4
10562 29
6205 20
6205 12
6205 101
704 13
704 6
12030 13
12030 47
12030 24
8605 146
8605 2
8605 107
1483 89
1483 286
3450 342
3450 4
3450 80
12865 5
12865 27
12865 269
12865 90
10249 2
10249 38
10249 18
3679 7
3679 19
3679 17
3679 16
5651 32
5651 31
5651 11
5651 14
2822 6
6330 10
6330 4
9054 32
9054 4
10160 44
10160 4
5323 286
5323 89
404 52
404 2
146 22
146 2
146 9
8616 22
8616 51
8616 14
1527 55
1527 2
1527 115
9171 156
9171 4
2416 44
2416 4
2416 3
9750 72
9750 6
6287 190
6287 51
6287 41
123 4
123 42
2207 7
2207 2
2207 43
2207 231
1389 2
1389 3
1389 14
1389 121
1061 7
1061 30
1061 244
1468 22
1468 4
1468 14
6447 132
6447 67
6447 258
2469 49
2469 4
2469 62
1949 106
1949 17
9794 22
9794 2
9794 100
12106 278
12106 14
2590 4
2590 14
3870 22
3870 2
3870 3
3870 93
5799 4
5188 55
5188 2
5188 14
12271 109
12271 75
3023 49
3023 21
3023 11
3023 6
1688 22
1688 2
1688 46
5734 234
5734 269
5734 150
5734 12
5734 4
8579 293
8579 33
8579 130
8579 14
4997 78
4997 2
4997 68
4997 130
10352 20
10352 30
10352 94
12567 32
12567 4
842 165
9881 7
9881 6
9881 40
6668 49
6668 6
6668 14
6871 27
6871 90
6871 269
6871 5
12619 4
12619 44
12619 24
5558 37
5558 167
11472 140
11472 47
11472 35
4328 22
4328 2
4328 173
2880 2
2880 93
2880 289
5076 32
5076 2
5076 153
1794 32
1794 99
1794 23
1070 246
1070 348
1929 132
1929 87
1929 9
11212 6
11212 223
2835 2
2835 3
8324 158
1277 76
1277 30
1277 247
11282 162
11282 4
7029 84
7029 28
913 96
913 2
913 39
11719 162
11719 84
1708 55
1708 4
12086 48
12086 4
12086 17
2824 109
2824 30
2824 158
759 324
759 51
759 28
8106 55
8106 233
8106 93
7187 156
7187 31
7187 24
7187 54
9996 20
9996 30
11529 4
11529 3
12327 20
12327 4
12327 35
8806 4
8806 17
8806 93
10640 32
10640 4
10640 18
10640 121
5564 156
5564 34
5564 340
5564 35
1161 20
1161 4
1161 298
8379 20
8379 6
8379 14
11061 20
11061 53
11061 17
11108 96
11108 2
10822 132
10822 47
10822 162
11114 2
11114 3
9368 10
9368 4
9368 9
4297 20
4297 37
4297 28
2070 22
2070 2
2070 24
8020 30
8020 145
8020 56
872 180
872 2
872 118
495 6
495 14
3637 2
3637 18
4181 32
4181 165
5771 78
5771 30
2081 19
2081 14
11127 246
11127 4
11854 10
11854 4
3896 71
3896 229
3896 14
3031 210
3031 2
3031 98
10461 59
10461 3
10461 38
3423 7
3423 17
3423 4
3423 45
2461 44
2461 6
2461 17
10906 20
10906 6
10906 62
4861 20
4861 300
4861 14
1735 85
1735 2
1735 68
1735 155
11642 120
2122 140
2122 47
2122 28
8839 109
8839 37
8839 14
5859 57
5859 47
5859 115
11781 222
11781 41
11781 184
2363 13
2363 141
2363 74
1865 22
1865 6
1865 13
1865 3
10722 30
10722 18
6492 78
140 7
140 37
7780 140
7780 47
7780 298
2168 76
2168 30
2168 130
2168 14
10047 20
10047 6
10047 14
5852 32
5852 286
5852 6
5852 68
9641 20
9641 4
9641 3
9641 126
6937 44
6937 30
6937 145
7365 10
7365 66
7365 175
11904 7
11904 2
11904 14
5511 26
5511 6
5511 224
7538 131
7538 6
7538 35
7619 77
7619 34
7619 93
7619 74
591 22
591 2
591 14
9704 269
9704 27
9704 111
9704 142
9704 142
10852 4
10852 17
10852 74
1758 32
1758 6
1758 17
1758 14
1994 7
1994 2
1994 224
9256 105
9256 4
9256 130
3339 78
3339 34
3339 77
8640 7
8640 39
8640 139
6168 21
6168 37
6168 194
8879 75
8879 14
5823 15
5823 27
5823 90
5823 111
5823 172
3626 21
3626 4
3626 18
6501 55
6501 30
6501 3
10340 4
10340 74
10340 9
2566 108
2566 4
2566 29
5791 55
5791 2
5791 18
343 10
343 4
343 253
2804 75
2804 163
9249 32
9249 19
9249 23
10680 216
10680 30
2868 19
12455 4
12455 175
11221 52
11221 181
11221 24
833 44
833 6
833 43
5397 22
5397 4
5397 52
6639 20
6639 4
7735 49
7735 6
7735 14
7735 292
10541 32
10541 6
7406 10
7406 4
7406 17
6738 20
6738 4
6738 14
3035 12
3035 101
3035 73
11568 32
11568 6
11568 81
8429 87
8782 20
8782 4
8782 134
8782 244
3016 72
3016 2
3016 74
8810 44
8810 20
8810 17
8810 83
11479 44
11479 2
3975 12
3975 101
3975 130
7255 59
7255 4
7255 23
9410 7
9410 2
9410 80
6013 47
6013 62
6013 130
10301 30
10301 35
10301 9
5691 95
5691 268
10606 52
10606 99
10606 18
1173 10
1173 4
1173 14
1173 179
8070 48
8070 4
8070 280
8070 28
9065 140
9065 4
4743 15
4743 150
4743 27
4743 90
4743 142
8988 127
8988 37
8988 18
3447 2
3447 9
8328 221
8328 6
8328 28
8328 9
2105 22
2105 2
2105 118
1283 72
1283 101
5291 228
5291 65
2548 13
2548 83
2548 24
9264 20
9264 337
9264 12
9264 68
5354 200
5354 6
5354 9
2158 4
2158 240
12427 46
12427 47
12427 28
985 59
985 30
985 23
8709 7
8709 2
8709 14
6931 156
6931 31
12910 55
12910 37
801 59
801 34
801 14
6827 37
6827 328
2280 59
2280 6
2280 22
12582 20
12582 4
12582 9
12582 74
10498 12
10498 6
10498 28
10498 9
2381 4
11802 21
11802 4
11802 56
11276 120
11276 25
11276 24
4179 221
4179 99
4179 21
4179 64
2467 44
2467 47
12289 32
12289 19
12289 14
11205 55
2602 13
2602 2
2602 14
1999 10
1999 4
1999 168
1999 16
3675 95
3675 4
5989 169
5989 19
5989 130
109 13
109 83
109 17
109 18
7441 131
7441 6
9871 4
9871 3
11646 51
11646 179
427 22
427 2
427 14
1793 7
1793 30
1793 18
2400 21
2400 4
8327 169
8327 2
8327 28
5489 10
5489 4
5489 23
10805 21
10805 117
1058 2
1058 18
1028 273
1028 229
1028 191
1028 117
12824 39
12824 14
12824 107
5828 210
5828 6
2888 13
2888 47
2390 147
2390 51
2390 153
2429 95
2429 14
8858 26
8858 268
8858 28
8858 309
8492 78
8492 34
8492 134
8492 42
2792 32
2792 6
2792 11
8531 12
8531 4
8531 27
11341 13
11341 6
11341 44
11341 17
768 221
768 102
768 59
4501 33
4501 3
4501 14
4501 18
462 131
462 99
462 93
1363 13
1363 6
1363 311
6257 99
3239 22
3239 2
3239 320
7821 140
7821 21
7821 47
3287 44
3287 4
3287 107
8034 22
8034 2
8034 14
10278 20
10278 170
10278 17
3865 4
5266 32
5266 2
5266 332
8554 22
8554 6
8554 14
8554 62
7197 12
7197 2
7197 45
6091 146
6091 276
6091 14
1332 324
1332 51
1332 121
12101 22
12101 60
8582 22
8582 2
8582 14
3107 262
3107 4
9385 52
9385 99
9385 194
459 44
459 2
459 182
142 2
142 28
10231 116
10231 37
10231 130
9694 13
9694 83
6696 13
6696 6
6696 14
7115 39
7115 14
12231 26
12231 6
12231 3
9327 20
9327 75
4606 13
4606 83
4606 17
4606 27
11500 109
11500 6
11500 14
7830 21
7830 19
7830 28
10595 35
10595 54
723 125
3491 47
3491 56
3491 154
10672 78
10672 34
10672 25
2979 37
2979 24
10134 22
10134 2
2061 13
3018 44
3018 4
5473 76
5473 30
108 57
108 2
3114 7
3114 4
3114 23
4660 13
4660 6
4660 100
4660 158
7472 32
7472 4
7472 28
7472 199
6428 15
6428 150
6428 27
6428 90
6428 230
373 2
373 38
6408 4
6408 14
6408 118
6486 78
6486 4
6486 9
5790 20
5790 6
4450 95
4450 6
4450 64
4450 14
12735 6
12735 28
9991 156
9991 4
9991 14
283 20
283 2
283 231
283 24
12355 22
12355 2
12355 14
504 49
504 47
504 11
504 115
8084 55
8084 4
9407 10
9407 4
9407 328
9668 348
9668 38
8974 13
8974 102
8974 81
8077 78
8077 2
1355 12
1355 30
1355 194
10750 26
10750 6
10750 3
10750 28
12745 269
12745 27
12745 90
12745 5
12745 172
3999 83
3999 24
8136 22
8136 2
6435 72
6435 4
5036 159
5036 30
12657 201
12657 274
12657 87
1144 5
1144 27
1144 269
1144 90
1144 111
11071 63
11071 2
8757 52
8757 30
8757 80
9028 32
9028 6
9028 194
9028 9
554 13
554 6
554 24
554 79
7348 5
7348 27
7348 269
7348 90
2970 12
2970 30
2970 28
2970 9
9793 27
9793 90
9793 269
9793 5
12633 198
12633 99
761 216
761 30
761 35
9556 20
9556 19
9556 24
5002 21
5002 37
5002 3
5002 62
2694 140
2694 47
2694 14
6664 283
6664 60
6664 3
6664 316
3486 26
3486 60
3486 3
3486 43
11402 71
11402 4
11402 14
11402 121
6546 21
6546 43
6546 75
6546 14
4416 190
4416 4
4416 14
12344 32
12344 37
12344 24
8483 10
8483 4
8483 328
1629 10
1629 4
1629 107
2912 49
2912 6
2912 24
2912 301
12200 216
12200 37
12200 3
3899 55
3899 51
11298 63
11298 87
7738 6
11927 88
11927 2
9231 4
10496 6
10496 18
1915 4
1915 194
1915 328
1722 246
1722 14
473 122
473 39
473 248
552 37
552 64
12189 13
12189 4
12189 40
8848 6
11384 32
11384 4
11384 40
1271 176
1271 30
1271 175
2132 55
2132 53
2132 158
899 88
899 20
899 344
899 2
7761 72
7761 144
369 44
369 6
369 71
369 35
4356 119
4356 28
4356 223
5636 239
5636 33
5636 9
5636 74
3997 327
3997 2
3997 62
10391 237
10391 30
10391 14
8939 46
8939 4
8939 52
8939 17
10104 22
10104 4
10104 340
2829 55
2829 2
2829 161
7279 269
7279 27
7279 111
7279 209
7279 172
9008 44
9008 4
9008 35
10702 326
4440 14
12742 13
12742 47
2777 21
2777 19
1730 10
1730 4
1730 74
4472 76
4472 30
4472 214
12620 32
12620 19
12620 11
9252 44
9252 4
9252 157
9252 24
11149 192
11149 2
11149 316
2646 49
2646 84
2646 25
4697 50
4697 33
4697 199
11390 65
11390 153
3588 197
3588 183
1862 26
1862 6
1862 134
1408 156
1408 31
1408 115
1408 35
3834 88
3834 69
3834 11
3834 23
8825 193
8825 4
8825 42
3700 32
3700 2
3700 81
10536 177
10536 4
1788 52
1788 4
1788 14
2322 13
2322 47
2322 248
12900 96
12900 2
12900 14
12900 9
12999 32
12999 21
12999 6
12999 18
6775 71
6775 91
6775 61
7336 140
7336 6
6938 30
6938 3
11603 32
11603 2
11603 80
3676 13
3676 75
3676 14
12154 30
2992 14
2992 118
3133 44
3133 30
3133 23
134 20
134 4
134 94
4064 52
4064 147
4064 67
7715 12
7715 6
7715 29
8485 221
8485 4
8485 18
3072 162
3072 6
3072 28
11050 32
11050 2
4923 21
4923 6
6610 26
6610 6
6610 14
6610 9
2589 37
2589 11
2589 18
12040 88
12040 344
12040 64
11247 4
10821 59
10821 2
10821 64
10927 20
10927 4
10927 23
10738 48
10738 319
10738 17
3497 286
3497 4
3497 28
8200 4
8200 28
10263 278
10263 124
10263 158
1262 20
1262 2
1262 126
4215 77
4215 30
4215 227
8305 49
8305 6
2221 13
2221 47
2221 28
8940 12
8940 2
1414 20
1414 4
7890 22
7890 166
7890 167
7257 210
7257 51
7257 14
1104 88
1104 4
1104 64
9990 13
9990 2
9990 81
4401 32
4401 19
2447 22
2447 2
4602 37
4602 193
4602 98
12459 241
12459 33
12459 38
12459 18
6390 75
6390 3
921 22
921 2
921 3
921 309
33 130
1836 140
1836 178
1836 28
2304 21
2304 34
2304 16
8227 44
8227 4
8227 23
8663 32
8663 19
8663 138
5867 21
5867 33
5867 298
10382 10
10382 4
8710 2
12539 163
12539 99
9920 77
9920 4
9920 80
9618 20
9618 30
9618 14
10916 55
10916 3
10916 33
2933 66
2933 62
9986 327
9986 19
9986 18
6884 32
6884 6
11236 177
11236 17
11236 53
11236 14
10930 72
10930 2
10930 136
4161 177
4161 2
8030 32
8030 19
8030 14
12853 7
12853 124
12853 17
1496 32
1496 6
3522 92
3522 3
3522 37
8430 32
8430 4
8430 115
2550 4
2550 35
5869 88
5869 4
2045 305
2045 47
2045 74
2045 14
9240 13
9240 47
7540 293
7540 51
7540 179
7540 153
12953 44
12953 4
12953 28
7190 22
7190 2
7190 3
11789 22
11789 6
8636 216
8636 3
8636 75
8636 35
8636 62
7878 39
7878 41
7878 320
714 44
714 66
714 29
10491 52
10491 67
10491 38
10491 9
11543 22
11543 2
2445 327
2445 19
2445 86
4559 232
4559 2
4559 80
3207 2
3207 35
4000 22
4000 6
4000 14
1565 12
1565 2
1565 38
1565 338
7680 59
7680 4
7680 28
7680 134
9044 30
9631 33
9631 3
9631 29
4150 87
3818 49
3818 6
3818 136
3818 74
5887 20
5887 4
5887 14
9564 49
9564 83
9564 64
11483 20
9061 12
9061 65
9061 3
1659 257
1659 261
1659 14
3510 2
3510 23
6402 305
6402 137
6402 14
603 7
603 6
603 45
603 9
11885 10
11885 2
11885 28
7545 12
7545 84
7545 135
12816 37
12816 3
12816 117
8272 22
8272 19
8272 11
7589 21
7589 11
610 20
610 2
610 14
9637 20
9637 30
9637 298
7245 33
7245 28
7245 18
12400 2
12400 309
9145 2
9145 14
4404 20
4404 165
4404 86
10100 144
10100 3
40 32
40 4
10235 47
10235 28
3092 32
3092 37
931 44
931 2
931 14
10947 32
10947 4
10947 14
10947 29
7637 2
7637 28
8008 55
8008 2
6615 7
6615 51
6615 14
6615 214
2727 72
2727 4
2727 45
6953 22
6953 2
6953 14
7436 6
6942 20
6942 47
6942 22
8510 12
8510 6
8510 28
8510 42
12309 189
12309 4
12309 14
12309 115
1039 12
1039 4
1039 38
1039 179
2091 132
2091 4
2091 28
5127 75
9406 55
9406 2
9406 38
2849 57
2849 47
2849 226
2849 130
11632 55
11632 144
11632 14
6027 7
6027 33
6027 62
12590 10
12590 4
8671 32
8671 2
8671 14
5750 159
5750 4
5750 37
5750 41
2377 12
2377 4
2377 16
3019 10
3019 4
3019 14
8577 37
8577 271
5660 21
5660 4
5660 14
5660 259
6459 59
6459 2
6459 97
11556 26
11556 6
11556 14
11556 107
3431 49
3431 6
3431 28
8763 39
8763 11
8763 107
10977 4
10977 14
4995 21
4995 28
4292 2
6924 2
6924 62
7435 146
7435 2
7435 191
11567 20
11567 6
4406 44
4406 75
4406 25
8443 70
8443 2
8443 64
8443 130
2762 39
2762 9
10483 51
10483 254
9720 13
9720 47
9720 14
9720 155
9947 120
9947 14
3382 22
3382 2
3382 3
9468 327
9468 19
9468 62
5901 22
5901 4
5901 16
3360 2
3360 25
4398 63
4398 39
2305 26
2305 327
2305 2
2305 3
10884 324
10884 2
10884 62
9223 32
9223 2
9223 28
571 22
571 2
7534 32
7534 19
7534 52
7534 35
9226 317
9226 2
10477 6
10477 81
10477 18
10569 6
10569 160
12035 7
12035 4
12035 17
12035 14
11695 32
11695 30
11695 28
12241 4
12241 14
700 7
700 4
700 25
471 112
471 2
418 26
12611 13
12611 4
12611 24
4203 140
4203 4
3218 32
3218 2
3218 28
5576 4
5576 9
5616 13
5616 47
4370 140
4370 47
4370 28
2228 20
2228 2
2228 14
2228 318
508 4
508 28
3551 15
3551 150
3551 27
3551 90
3551 142
9686 215
9686 4
9686 325
11283 55
11283 30
11283 161
3042 177
3042 4
3042 38
9059 32
9059 13
9059 6
9059 81
10162 177
10162 4
10162 24
10275 21
10275 2
10275 24
10275 79
107 10
107 4
2465 140
2465 47
2465 28
3015 52
3015 6
10969 26
10969 37
6662 26
6662 6
6662 223
11428 201
11428 51
11428 14
12361 132
12361 44
12361 4
12574 131
12574 89
12574 17
654 75
10432 12
10432 30
10432 14
8836 52
8836 2
8836 3
67 108
67 2
67 14
67 107
3039 20
3039 30
3039 28
3039 9
4625 4
4625 173
5726 293
5726 51
5726 18
9392 27
9392 150
9392 269
9392 90
9392 5
3461 72
3461 4
3461 45
11634 162
11634 47
11634 28
10096 246
10096 2
10096 3
7488 26
7488 6
7488 28
10028 22
10028 2
10028 93
150 49
150 19
7621 32
7621 2
7621 62
7621 38
11907 60
11907 292
8218 151
7036 88
7036 4
7193 50
7193 165
7193 3
4228 21
4228 344
4228 38
5264 44
5264 66
5264 24
5264 172
6162 286
6162 89
4807 2
4807 161
9431 52
9431 91
7499 165
7499 166
1615 99
1615 17
1615 14
938 32
938 19
443 192
443 4
443 254
443 14
8265 22
8265 2
8265 80
10433 327
10433 37
10433 136
4127 4
4127 279
11133 96
11133 114
11133 2
9821 192
9821 75
9821 186
7300 32
7300 67
7300 9
7300 93
617 156
617 2
617 28
10343 221
10343 102
6998 32
6998 11
6998 4
6998 202
7176 347
7176 6
7176 43
7176 62
7176 173
12136 13
12136 4
4184 4
4184 14
5621 50
5621 6
5621 14
2700 306
1272 52
1272 210
1272 51
8980 22
8980 2
361 131
361 24
10590 14
4238 7
4238 55
4238 75
11752 17
11752 60
11752 25
4792 190
4792 51
4792 18
4792 93
346 32
346 4
346 45
1088 7
1088 2
1088 179
4500 7
4500 4
7568 20
7568 4
7568 35
8947 22
8947 2
8947 11
6111 2
6111 3
8082 12
8082 2
8082 147
8082 4
5746 132
5746 69
6693 51
6693 155
9261 49
9261 2
9261 11
9261 64
1885 169
1885 99
981 176
981 2
981 18
7012 2
7012 312
9397 52
9397 67
6572 2
6572 147
6572 196
11510 104
11510 2
11510 179
11510 93
3025 283
2653 2
2653 3
1025 4
1025 28
2344 208
2344 39
2344 28
5752 12
5752 4
8191 228
8191 125
8191 3
7395 13
7395 83
7395 17
9975 22
9975 37
9975 223
11504 176
11504 17
11504 4
11504 28
2708 22
2708 2
2708 7
2775 12
2775 75
8755 225
8755 33
8755 186
2613 19
2613 14
2613 18
57 20
57 146
57 6
5906 55
5906 2
5906 28
12773 59
12773 34
12773 107
5560 221
5560 102
5560 175
12927 44
12927 17
12927 4
6385 10
6385 4
10324 122
10324 4
10324 25
8659 92
8659 17
8659 30
8659 14
8659 24
3241 13
3241 75
3241 43
3241 107
2071 12
2071 101
2071 93
2071 38
12417 283
12417 4
7605 46
7605 75
7605 25
1132 2
1132 14
1132 179
6200 132
6200 102
6200 40
3290 140
3290 47
3290 14
551 32
551 70
551 6
9605 317
9605 18
2784 46
2784 51
2784 36
11185 75
11185 98
9302 52
9302 72
9302 4
7992 198
7992 178
7992 14
7992 280
1099 22
1099 4
1099 17
10430 75
10430 213
10430 9
7427 72
7427 4
7427 28
6360 4
6360 18
8871 239
8871 4
8871 155
9927 22
9927 2
3082 30
8251 30
8251 14
8251 18
8509 171
8509 2
1090 59
1090 6
1090 9
8603 106
8603 17
8603 14
10510 169
10510 120
10510 217
10510 9
8052 119
8052 99
8052 28
9120 174
9120 4
9120 14
9120 74
4953 138
4953 64
4953 47
12341 21
12341 30
12341 24
12914 76
12914 30
12914 35
620 88
620 17
12478 67
12478 227
12478 224
12823 26
12823 6
12823 9
11661 22
11661 175
7062 41
7062 14
12283 55
12283 2
12283 213
8421 77
8421 2
7252 28
7252 130
970 2
6472 174
6472 4
6472 255
2734 4
2734 35
5819 30
5819 18
3532 32
3532 19
3532 3
3532 28
8112 44
8112 30
8112 94
7536 108
7536 30
7536 14
11267 4
11267 28
4642 26
4642 6
4642 25
6764 4
6764 141
6764 309
11287 4
11287 28
7180 22
7180 50
7180 2
7180 39
7180 41
4725 192
4725 4
4725 28
4988 171
4988 326
4988 3
10645 37
10645 3
10645 186
11046 108
11046 4
6399 10
6399 4
6399 28
6399 199
10987 59
10987 34
10987 23
5039 257
5039 4
10117 147
10117 4
10117 117
3065 20
3065 30
5580 147
5580 4
5580 17
8854 66
8140 7
8140 6
8140 35
1155 4
1155 207
7791 22
7791 3
7791 2
7791 14
9525 13
9525 6
9525 24
9525 172
1645 33
1645 28
1825 169
1825 4
1825 18
4999 10
4999 4
4999 28
5261 105
5261 64
5261 124
5261 161
3117 71
3117 30
11395 170
11395 65
11395 73
11395 74
1331 342
1331 4
5066 28
7483 12
7483 2
7483 24
10952 13
10952 47
10952 160
10952 62
5597 2
5597 68
4791 2
4791 64
4791 29
765 44
765 6
765 14
4613 2
4613 28
6632 12
6632 4
6632 17
5927 252
5927 51
5927 28
9771 12
9771 4
9771 74
7557 140
7557 152
7557 100
8479 227
6470 129
6470 65
6470 118
11142 20
11142 2
11142 145
12699 21
12699 4
12699 42
3726 44
3726 4
3726 17
3726 139
3726 175
11104 32
11104 19
9244 59
9244 33
9244 14
9244 100
5218 21
5218 4
5218 3
8631 327
8631 19
8631 284
5545 12
5545 101
5545 3
3064 163
3064 93
6786 75
6786 3
6786 14
11786 26
11786 75
11786 23
11786 9
2349 84
2406 20
2406 197
2406 28
2406 18
9427 59
9427 283
9427 4
12958 30
12958 9
2695 21
2695 19
2695 32
10410 12
10410 2
3170 159
3170 2
3170 3
11707 2
11707 17
11707 251
11319 12
11319 101
11319 45
10367 44
10367 4
5685 21
5685 102
5685 224
4944 7
4944 124
4944 73
11837 119
11837 21
11837 2
10625 147
10625 14
10625 47
10625 62
3185 7
3185 72
3185 4
3185 62
602 20
602 4
602 17
12644 52
12644 28
12644 135
2893 52
2893 4
2893 289
605 32
605 2
605 14
8507 10
8507 4
11682 22
11682 2
11682 9
11682 56
7387 282
7387 6
7387 86
11744 22
11744 6
11744 179
5104 2
5104 228
10809 71
10809 91
10809 28
10809 24
2485 22
2485 6
2485 14
8335 89
8335 14
1621 39
1621 74
1621 35
3417 177
3417 2
572 13
572 47
572 16
11659 7
11659 64
11659 30
11659 25
5143 7
5143 124
5143 14
1136 22
1136 2
1136 227
1710 112
1710 2
1710 14
12810 13
12810 286
12810 2
12263 37
2324 71
2324 2
2324 9
8199 30
8199 3
8199 9
3293 41
8279 189
8279 53
8279 18
10517 140
10517 47
10517 28
8935 78
8935 4
8935 74
12180 2
12180 23
5798 10
5798 4
5798 18
2515 263
2515 74
7630 20
7630 30
7630 14
10799 4
10799 17
6588 20
6588 2
6588 28
9860 7
9860 30
12718 22
12718 2
12718 23
6792 22
6792 2
6792 3
6792 36
11631 22
11631 2
651 243
651 3
651 14
651 18
184 32
184 2
184 38
3343 195
3343 2
3343 14
7052 49
7052 6
11879 22
11879 2
11879 107
1796 44
1796 4
1796 130
10 174
10 19
6614 57
6614 4
9532 20
9532 101
9532 24
9532 254
4454 44
4454 17
4454 133
4454 62
4758 46
4758 21
4758 4
349 44
349 4
349 17
349 271
349 18
6611 14
1082 2
1082 146
1082 136
6770 30
6770 76
6770 110
12868 2
2157 59
2157 6
2157 81
5334 59
5334 99
5334 25
11683 55
11683 344
11683 338
6261 20
6261 4
3689 10
3689 33
3689 21
3689 4
10373 59
10373 6
10373 3
8321 32
8321 19
8321 20
8321 64
256 12
256 6
256 28
8145 22
8145 37
8145 3
8145 28
10659 2
10659 64
2185 347
2185 37
2185 35
8185 49
8185 178
6044 59
6044 6
4247 46
4247 99
4247 36
814 99
814 28
51 156
51 31
51 38
10600 60
